"city","state_id","state_name","county_name"
"Swede Heaven","WA","Washington","Snohomish"
"Spokane","WA","Washington","Spokane"
"Brady","WA","Washington","Grays Harbor"
"Spring Glen","WA","Washington","King"
"Hoodsport","WA","Washington","Mason"
"Leavenworth","WA","Washington","Chelan"
"Tanglewilde","WA","Washington","Thurston"
"Bow","WA","Washington","Skagit"
"Carlsborg","WA","Washington","Clallam"
"North Lynnwood","WA","Washington","Snohomish"
"Cedar Falls","WA","Washington","King"
"Chelan","WA","Washington","Chelan"
"Wilson Creek","WA","Washington","Grant"
"Latah","WA","Washington","Spokane"
"Brownsville","WA","Washington","Kitsap"
"Amber","WA","Washington","Spokane"
"Zenith","WA","Washington","King"
"Goodnoe Hills","WA","Washington","Klickitat"
"Camas","WA","Washington","Clark"
"Olalla","WA","Washington","Kitsap"
"Basin City","WA","Washington","Franklin"
"Blaine","WA","Washington","Whatcom"
"Oroville","WA","Washington","Okanogan"
"Orchards","WA","Washington","Clark"
"Union Gap","WA","Washington","Yakima"
"Mead","WA","Washington","Spokane"
"Manzanita","WA","Washington","Kitsap"
"Pasco","WA","Washington","Franklin"
"Touchet","WA","Washington","Walla Walla"
"Pe Ell","WA","Washington","Lewis"
"Sappho","WA","Washington","Clallam"
"Hunters","WA","Washington","Stevens"
"Gleed","WA","Washington","Yakima"
"Fairfield","WA","Washington","Spokane"
"Torboy","WA","Washington","Ferry"
"Cashmere","WA","Washington","Chelan"
"Willapa","WA","Washington","Pacific"
"Issaquah","WA","Washington","King"
"Toppenish","WA","Washington","Yakima"
"Finley","WA","Washington","Benton"
"Darrington","WA","Washington","Snohomish"
"Picnic Point","WA","Washington","Snohomish"
"Aeneas","WA","Washington","Okanogan"
"Cedarhurst","WA","Washington","King"
"Four Lakes","WA","Washington","Spokane"
"Dayton","WA","Washington","Columbia"
"Port Madison","WA","Washington","Kitsap"
"Orting","WA","Washington","Pierce"
"Wheeler","WA","Washington","Grant"
"Fircrest","WA","Washington","Pierce"
"Lebam","WA","Washington","Pacific"
"Marrowstone","WA","Washington","Jefferson"
"North Puyallup","WA","Washington","Pierce"
"Five Corners","WA","Washington","Clark"
"Graham","WA","Washington","Pierce"
"Longview Heights","WA","Washington","Cowlitz"
"Hobart","WA","Washington","King"
"Point Roberts","WA","Washington","Whatcom"
"Town and Country","WA","Washington","Spokane"
"Lake Hills","WA","Washington","King"
"Rosedale","WA","Washington","Pierce"
"Irondale","WA","Washington","Jefferson"
"Dishman","WA","Washington","Spokane"
"Bayview","WA","Washington","Pierce"
"Conconully","WA","Washington","Okanogan"
"Entiat","WA","Washington","Chelan"
"Lochsloy","WA","Washington","Snohomish"
"Brinnon","WA","Washington","Jefferson"
"Seahurst","WA","Washington","King"
"Dixie","WA","Washington","Walla Walla"
"Eastgate","WA","Washington","King"
"Blockhouse","WA","Washington","Klickitat"
"Buena","WA","Washington","Yakima"
"Grapeview","WA","Washington","Mason"
"Startup","WA","Washington","Snohomish"
"Hayford","WA","Washington","Spokane"
"Westport","WA","Washington","Grays Harbor"
"Southworth","WA","Washington","Kitsap"
"Twisp","WA","Washington","Okanogan"
"Milan","WA","Washington","Spokane"
"Ritzville","WA","Washington","Adams"
"Lake Goodwin","WA","Washington","Snohomish"
"McMurray","WA","Washington","Skagit"
"Portage","WA","Washington","King"
"Lake Bosworth","WA","Washington","Snohomish"
"Fords Prairie","WA","Washington","Lewis"
"Carson","WA","Washington","Skamania"
"Mount Vista","WA","Washington","Clark"
"Vancouver","WA","Washington","Clark"
"Chelan Falls","WA","Washington","Chelan"
"Espanola","WA","Washington","Spokane"
"Battle Ground","WA","Washington","Clark"
"Summitview","WA","Washington","Yakima"
"Geneva","WA","Washington","Whatcom"
"Queets","WA","Washington","Jefferson"
"Wollochet","WA","Washington","Pierce"
"College Place","WA","Washington","Walla Walla"
"Garfield","WA","Washington","Whitman"
"Ruff","WA","Washington","Grant"
"Bell Hill","WA","Washington","Clallam"
"Glenwood","WA","Washington","Klickitat"
"Riverbend","WA","Washington","King"
"Samish","WA","Washington","Skagit"
"Trout Lake","WA","Washington","Klickitat"
"Mount Vernon","WA","Washington","Skagit"
"Ferndale","WA","Washington","Whatcom"
"Hansville","WA","Washington","Kitsap"
"Wickersham","WA","Washington","Whatcom"
"White Salmon","WA","Washington","Klickitat"
"Oysterville","WA","Washington","Pacific"
"Aberdeen","WA","Washington","Grays Harbor"
"Melbourne","WA","Washington","Grays Harbor"
"Plymouth","WA","Washington","Benton"
"Winlock","WA","Washington","Lewis"
"Satsop","WA","Washington","Grays Harbor"
"Merritt","WA","Washington","Chelan"
"Peshastin","WA","Washington","Chelan"
"Marble","WA","Washington","Stevens"
"South Snohomish","WA","Washington","Snohomish"
"Richmond Highlands","WA","Washington","King"
"Goldendale","WA","Washington","Klickitat"
"Nisqually","WA","Washington","Thurston"
"Tillicum","WA","Washington","Pierce"
"Anatone","WA","Washington","Asotin"
"Tulalip","WA","Washington","Snohomish"
"Orient","WA","Washington","Ferry"
"Dieringer","WA","Washington","Pierce"
"Frederickson","WA","Washington","Pierce"
"Keller","WA","Washington","Ferry"
"Marblemount","WA","Washington","Skagit"
"Turner","WA","Washington","Columbia"
"Everett","WA","Washington","Snohomish"
"Burien","WA","Washington","King"
"Riner","VA","Virginia","Montgomery"
"Powhatan","VA","Virginia","Powhatan"
"Natural Bridge","VA","Virginia","Rockbridge"
"Chamberlayne Heights","VA","Virginia","Henrico"
"Manassas Park","VA","Virginia","Manassas Park (city)"
"McClure","VA","Virginia","Dickenson"
"Brownsburg","VA","Virginia","Rockbridge"
"Burgess","VA","Virginia","Northumberland"
"Lake Barcroft","VA","Virginia","Fairfax"
"Clover","VA","Virginia","Halifax"
"Columbia","VA","Virginia","Fluvanna"
"Verona","VA","Virginia","Augusta"
"Fairfax","VA","Virginia","Fairfax (city)"
"Falmouth","VA","Virginia","Stafford"
"Scottsburg","VA","Virginia","Halifax"
"Ashburn","VA","Virginia","Loudoun"
"Big Stone Gap","VA","Virginia","Wise"
"Gwynn","VA","Virginia","Mathews"
"Jewell Valley","VA","Virginia","Buchanan"
"Waynesboro","VA","Virginia","Waynesboro (city)"
"University Heights","VA","Virginia","Albemarle"
"Batesville","VA","Virginia","Albemarle"
"Whitetop","VA","Virginia","Grayson"
"Nellysford","VA","Virginia","Nelson"
"Montrose","VA","Virginia","Henrico"
"Lexington","VA","Virginia","Lexington (city)"
"Clinchco","VA","Virginia","Dickenson"
"Dante","VA","Virginia","Russell"
"Ivor","VA","Virginia","Southampton"
"Montross","VA","Virginia","Westmoreland"
"Wintergreen","VA","Virginia","Nelson"
"Vesta","VA","Virginia","Patrick"
"Henry","VA","Virginia","Franklin"
"Jonesville","VA","Virginia","Lee"
"Evington","VA","Virginia","Campbell"
"Duffield","VA","Virginia","Scott"
"McKenney","VA","Virginia","Dinwiddie"
"Fancy Gap","VA","Virginia","Carroll"
"Goshen","VA","Virginia","Rockbridge"
"Onley","VA","Virginia","Accomack"
"Exmore","VA","Virginia","Northampton"
"Schuyler","VA","Virginia","Nelson"
"Kenbridge","VA","Virginia","Lunenburg"
"Penhook","VA","Virginia","Franklin"
"Mollusk","VA","Virginia","Lancaster"
"Toga","VA","Virginia","Buckingham"
"Laurel Park","VA","Virginia","Henry"
"Bayside","VA","Virginia","Accomack"
"Lignum","VA","Virginia","Culpeper"
"Winchester","VA","Virginia","Winchester (city)"
"Lebanon","VA","Virginia","Russell"
"Tysons","VA","Virginia","Fairfax"
"Mappsburg","VA","Virginia","Accomack"
"Orange","VA","Virginia","Orange"
"Midlothian","VA","Virginia","Chesterfield"
"Calverton","VA","Virginia","Fauquier"
"Fulks Run","VA","Virginia","Rockingham"
"Amelia Court House","VA","Virginia","Amelia"
"Boydton","VA","Virginia","Mecklenburg"
"Konnarock","VA","Virginia","Washington"
"Kilmarnock","VA","Virginia","Lancaster"
"Crockett","VA","Virginia","Wythe"
"Buckingham","VA","Virginia","Buckingham"
"Hamilton","VA","Virginia","Loudoun"
"Broadlands","VA","Virginia","Loudoun"
"Mineral","VA","Virginia","Louisa"
"Apple Grove","VA","Virginia","Louisa"
"Susan","VA","Virginia","Mathews"
"Free Union","VA","Virginia","Albemarle"
"Keokee","VA","Virginia","Lee"
"Cleveland","VA","Virginia","Russell"
"Fairfax Station","VA","Virginia","Fairfax"
"Bensley","VA","Virginia","Chesterfield"
"Lebanon Church","VA","Virginia","Shenandoah"
"Brumley Gap","VA","Virginia","Washington"
"Patrick Springs","VA","Virginia","Patrick"
"Wachapreague","VA","Virginia","Accomack"
"Spencer","VA","Virginia","Henry"
"Gressitt","VA","Virginia","King and Queen"
"Commonwealth","VA","Virginia","Albemarle"
"Oak Level","VA","Virginia","Henry"
"Adwolf","VA","Virginia","Smyth"
"Cana","VA","Virginia","Carroll"
"Haynesville","VA","Virginia","Richmond"
"Jarratt","VA","Virginia","Greensville"
"Strasburg","VA","Virginia","Shenandoah"
"Charles City","VA","Virginia","Charles City"
"Rose Hill Farms","VA","Virginia","Fairfax"
"Radford","VA","Virginia","Radford (city)"
"Savageville","VA","Virginia","Accomack"
"Emory","VA","Virginia","Washington"
"Cartersville","VA","Virginia","Cumberland"
"Apple Mountain Lake","VA","Virginia","Warren"
"Richmond","VA","Virginia","Richmond (city)"
"Barracks","VA","Virginia","Albemarle"
"Alberta","VA","Virginia","Brunswick"
"Luray","VA","Virginia","Page"
"Middleburg","VA","Virginia","Loudoun"
"Centreville","VA","Virginia","Fairfax"
"Sherando","VA","Virginia","Augusta"
"Drakes Branch","VA","Virginia","Charlotte"
"Wicomico Church","VA","Virginia","Northumberland"
"Short Pump","VA","Virginia","Henrico"
"Fairview Beach","VA","Virginia","King George"
"Lunenburg","VA","Virginia","Lunenburg"
"Mustoe","VA","Virginia","Highland"
"Chilhowie","VA","Virginia","Smyth"
"Newington","VA","Virginia","Fairfax"
"Greenbush","VA","Virginia","Accomack"
"Glen Lyn","VA","Virginia","Giles"
"Ridgeway","VA","Virginia","Henry"
"Gargatha","VA","Virginia","Accomack"
"Massanutten","VA","Virginia","Rockingham"
"Rustburg","VA","Virginia","Campbell"
"Providence Forge","VA","Virginia","New Kent"
"Boykins","VA","Virginia","Southampton"
"Lee Mont","VA","Virginia","Accomack"
"Monterey","VA","Virginia","Highland"
"Dungannon","VA","Virginia","Scott"
"Wilderness","VA","Virginia","Orange"
"Allisonia","VA","Virginia","Pulaski"
"Rose Hill","VA","Virginia","Lee"
"Bowling Green","VA","Virginia","Caroline"
"Mappsville","VA","Virginia","Accomack"
"Mountain Road","VA","Virginia","Halifax"
"Virginia Beach","VA","Virginia","Virginia Beach (city)"
"Toms Brook","VA","Virginia","Shenandoah"
"Boston","VA","Virginia","Accomack"
"Elliston","VA","Virginia","Montgomery"
"Gordonsville","VA","Virginia","Orange"
"Montvale","VA","Virginia","Bedford"
"Mount Hermon","VA","Virginia","Pittsylvania"
"Occoquan","VA","Virginia","Prince William"
"Craigsville","VA","Virginia","Augusta"
"Herndon","VA","Virginia","Fairfax"
"Troutville","VA","Virginia","Botetourt"
"Greenbackville","VA","Virginia","Accomack"
"Zuni","VA","Virginia","Isle of Wight"
"Manakin","VA","Virginia","Goochland"
"McDowell","VA","Virginia","Highland"
"Glasgow","VA","Virginia","Rockbridge"
"Hayfield","VA","Virginia","Fairfax"
"Timberville","VA","Virginia","Rockingham"
"Jetersville","VA","Virginia","Amelia"
"Countryside","VA","Virginia","Loudoun"
"Mount Crawford","VA","Virginia","Rockingham"
"Woolwine","VA","Virginia","Patrick"
"Eagle Rock","VA","Virginia","Botetourt"
"Crystal Hill","VA","Virginia","Halifax"
"Stonega","VA","Virginia","Wise"
"Edgerton","VA","Virginia","Brunswick"
"Arrington","VA","Virginia","Nelson"
"Carrollton","VA","Virginia","Isle of Wight"
"Gore","VA","Virginia","Frederick"
"Acorn","VA","Virginia","Westmoreland"
"Bastian","VA","Virginia","Bland"
"Stafford","VA","Virginia","Stafford"
"Hanover","VA","Virginia","Hanover"
"Woodlake","VA","Virginia","Chesterfield"
"Fort Mitchell","VA","Virginia","Lunenburg"
"Augusta Springs","VA","Virginia","Augusta"
"Chesapeake","VA","Virginia","Chesapeake (city)"
"Metompkin","VA","Virginia","Accomack"
"Maurertown","VA","Virginia","Shenandoah"
"Tappahannock","VA","Virginia","Essex"
"Yale","VA","Virginia","Sussex"
"New Baltimore","VA","Virginia","Fauquier"
"Syria","VA","Virginia","Madison"
"Idylwood","VA","Virginia","Fairfax"
"Urbanna","VA","Virginia","Middlesex"
"Haysi","VA","Virginia","Dickenson"
"Virgilina","VA","Virginia","Halifax"
"Mouth of Wilson","VA","Virginia","Grayson"
"Round Hill","VA","Virginia","Loudoun"
"Williamsville","VA","Virginia","Bath"
"Whitesville","VA","Virginia","Accomack"
"Catlett","VA","Virginia","Fauquier"
"Ebony","VA","Virginia","Brunswick"
"Coeburn","VA","Virginia","Wise"
"Bassett","VA","Virginia","Henry"
"Purcellville","VA","Virginia","Loudoun"
"Arlington","VA","Virginia","Arlington"
"Blackstone","VA","Virginia","Nottoway"
"New River","VA","Virginia","Pulaski"
"Twin Lakes","VA","Virginia","Greene"
"Stanleytown","VA","Virginia","Henry"
"Appalachia","VA","Virginia","Wise"
"Heathsville","VA","Virginia","Northumberland"
"Covington","VA","Virginia","Covington (city)"
"Amonate","VA","Virginia","Tazewell"
"Charlottesville","VA","Virginia","Charlottesville (city)"
"Rural Retreat","VA","Virginia","Wythe"
"Vansant","VA","Virginia","Buchanan"
"Smithfield","VA","Virginia","Isle of Wight"
"Lake Monticello","VA","Virginia","Fluvanna"
"Villa Heights","VA","Virginia","Henry"
"West Springfield","VA","Virginia","Fairfax"
"Waverly","VA","Virginia","Sussex"
"Abbott","VA","Virginia","Craig"
"Burkeville","VA","Virginia","Nottoway"
"Wallace","VA","Virginia","Washington"
"Bull Run Mountain Estates","VA","Virginia","Prince William"
"Falling Spring","VA","Virginia","Alleghany"
"Chase Crossing","VA","Virginia","Accomack"
"Tazewell","VA","Virginia","Tazewell"
"Benns Church","VA","Virginia","Isle of Wight"
"Cullen","VA","Virginia","Charlotte"
"Esmont","VA","Virginia","Albemarle"
"Lovettsville","VA","Virginia","Loudoun"
"Seven Mile Ford","VA","Virginia","Smyth"
"Brooke","VA","Virginia","Stafford"
"Achilles","VA","Virginia","Gloucester"
"Lewisetta","VA","Virginia","Northumberland"
"Boones Mill","VA","Virginia","Franklin"
"Atkins","VA","Virginia","Smyth"
"Norfolk","VA","Virginia","Norfolk (city)"
"Belle Haven","VA","Virginia","Accomack"
"Ladysmith","VA","Virginia","Caroline"
"Whaleyville","VA","Virginia","Suffolk (city)"
"Middletown","VA","Virginia","Frederick"
"Blue Ridge Shores","VA","Virginia","Louisa"
"Montclair","VA","Virginia","Prince William"
"Dumfries","VA","Virginia","Prince William"
"Stuart","VA","Virginia","Patrick"
"Berryville","VA","Virginia","Clarke"
"Templeton","VA","Virginia","Prince George"
"Winterpock","VA","Virginia","Chesterfield"
"Stevens Creek","VA","Virginia","Grayson"
"Millboro","VA","Virginia","Bath"
"Bracey","VA","Virginia","Mecklenburg"
"Stanley","VA","Virginia","Page"
"Buchanan","VA","Virginia","Botetourt"
"Gretna","VA","Virginia","Pittsylvania"
"Elkton","VA","Virginia","Rockingham"
"Moneta","VA","Virginia","Bedford"
"Glen Wilton","VA","Virginia","Botetourt"
"Eggleston","VA","Virginia","Giles"
"Yogaville","VA","Virginia","Buckingham"
"Damascus","VA","Virginia","Washington"
"Rushmere","VA","Virginia","Isle of Wight"
"Petersburg","VA","Virginia","Petersburg (city)"
"Dumbarton","VA","Virginia","Henrico"
"Fort Hunt","VA","Virginia","Fairfax"
"Goldvein","VA","Virginia","Fauquier"
"Prices Fork","VA","Virginia","Montgomery"
"Rio","VA","Virginia","Albemarle"
"Claremont","VA","Virginia","Surry"
"Sussex","VA","Virginia","Sussex"
"Hurt","VA","Virginia","Pittsylvania"
"Fort Chiswell","VA","Virginia","Wythe"
"Hallwood","VA","Virginia","Accomack"
"Pungoteague","VA","Virginia","Accomack"
"Hot Springs","VA","Virginia","Bath"
"Manchester","VA","Virginia","Chesterfield"
"Sandy Level","VA","Virginia","Henry"
"Chatham","VA","Virginia","Pittsylvania"
"West Falls Church","VA","Virginia","Falls Church (city)"
"Weyers Cave","VA","Virginia","Augusta"
"Walkerton","VA","Virginia","King and Queen"
"Pearisburg","VA","Virginia","Giles"
"Enon","VA","Virginia","Chesterfield"
"Arvonia","VA","Virginia","Buckingham"
"Isle of Wight","VA","Virginia","Isle of Wight"
"Daleville","VA","Virginia","Botetourt"
"Matoaca","VA","Virginia","Chesterfield"
"Fair Oaks","VA","Virginia","Fairfax"
"Temperanceville","VA","Virginia","Accomack"
"Gratton","VA","Virginia","Tazewell"
"Franconia","VA","Virginia","Fairfax"
"Collinsville","VA","Virginia","Henry"
"Windsor","VA","Virginia","Isle of Wight"
"Cats Bridge","VA","Virginia","Accomack"
"Parksley","VA","Virginia","Accomack"
"Bland","VA","Virginia","Bland"
"Huntington","VA","Virginia","Fairfax"
"Brightwood","VA","Virginia","Madison"
"Sanford","VA","Virginia","Accomack"
"Chincoteague","VA","Virginia","Accomack"
"Sperryville","VA","Virginia","Rappahannock"
"Waterford","VA","Virginia","Loudoun"
"Sugarland Run","VA","Virginia","Loudoun"
"Tiptop","VA","Virginia","Tazewell"
"Deerfield","VA","Virginia","Augusta"
"Meadowbrook","VA","Virginia","Chesterfield"
"Selma","VA","Virginia","Alleghany"
"Churchville","VA","Virginia","Augusta"
"Springville","VA","Virginia","Tazewell"
"Shenandoah","VA","Virginia","Page"
"Saxe","VA","Virginia","Charlotte"
"Parrott","VA","Virginia","Pulaski"
"Altavista","VA","Virginia","Campbell"
"Potomac Mills","VA","Virginia","Prince William"
"Great Falls","VA","Virginia","Fairfax"
"Naruna","VA","Virginia","Campbell"
"Clifton Forge","VA","Virginia","Alleghany"
"Skyland Estates","VA","Virginia","Warren"
"Lynch Station","VA","Virginia","Campbell"
"Claypool Hill","VA","Virginia","Tazewell"
